record_id,source,query_id,direction,title,abstract,year,publication_date,authors,venue,doi,pmid,pmcid,arxiv_id,url,automated_signal,automated_reason,screening_status,future_year_flag,retrieval_provenance,invalid_doi_as_received,machine_screening_suggestion,machine_screening_reason,matched_task_families,matched_diagnostic_terms,matched_physical_terms,matched_adaptation_terms,matched_exclusion_terms,human_screening_required,machine_decision_is_final,reviewer_1_id,reviewer_1_decision,reviewer_1_reason,reviewer_1_date,reviewer_2_id,reviewer_2_decision,reviewer_2_reason,reviewer_2_date,adjudicated_decision,adjudicated_reason,adjudicator_id,adjudication_date
e3e0679065e0c75c,arXiv,stimulation-response-mapping,response_based_interactive_diagnosis,Meta-Learning-Driven GFlowNets for 3D Directional Modulation in Mobile Wireless Systems,"In our prior work we have proposed the use of GFlowNets, a generative AI (GenAI) framework, for designing a secure communication system comprising a time-modulated intelligent reflecting surface (TM-IRS). However, GFlowNet-based approaches assume static environments, limiting their applicability in mobile wireless networks. In this paper, we proposes a novel Meta-GFlowNet framework that achieves rapid adaptation to dynamic conditions using model-agnostic meta-learning. As the communication user is moving, the framework learns a direction-general prior across user directions via inner trajectory-balance updates and outer meta-updates, enabling quick convergence to new user directions. The approach requires no labeled data, employing a pseudo-supervised consistency objective derived from the learned reward by GFlowNet and the actual sum-rate reward of the TM-IRS system. Simulation results show that the proposed method attains faster adaptation and higher secrecy performance than retrained GFlowNets, offering an efficient GenAI framework for dynamic wireless environments. Although the scenario considered here focuses on directional modulation-based physical-layer security, the proposed framework can also be applied to other mobile wireless systems, such as joint sensing-communication networks, that utilize GFlowNets.",2025,2025-11-09,Zhihao Tao; Athina P. Petropulu,arXiv,,,,2511.06188v1,http://arxiv.org/abs/2511.06188v1,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,arXiv:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,,,,yes,no,,,,,,,,,,,,
1cdcae9904f688b2,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Mini-invasive surgery for diastasis recti: an overview on different approaches.,"Diastasis recti abdominis (DRA) is an acquired condition defined by a widening of the linea alba exceeding 2 cm and the subsequent separation between the two medial margins of the rectus muscles, accompanied by a laxity of the ventral abdominal muscles, and often by ventral midline hernias. It is a quite common problem in women after pregnancy. In addition to the aesthetic implications resulting from the swelling of the anterior abdominal wall in the case of increased pressure within the abdominal cavity, DRA leads to several physical functional disorders, including muscle weakness, prolapses of the pelvic organs, urinary and fecal incontinence, low back and pelvic pain and sexual dysfunction. The management of diastasis recti can be conservative, with physiotherapy and specific physical exercises, but, especially in case of concomitant hernia, surgery can be considered as the first choice of treatment in order to restore the midline and repair the hernia. Through recent years, a large amount of mini-invasive surgical techniques has been proposed, approaching the abdominal differently, and to date there is still lack of evidence on the optimal choice for surgeons and patients. So, the present review aims to give the reader an overview on the different techniques proposed, focusing on the three main categories of approaches (pre-aponeurotic, retro-muscular and pre-peritoneal), their specific features and results, with a view on the newly proposed robotic approaches that can theoretically reproduce each single technique.",2025,2025-02-01,"Lelli G, Iossa A, DE Angelis F, Micalizzi A, Fassari A, Soliani G, Cavallaro G.",,10.23736/s2724-5691.24.10587-4,40059604,,,https://doi.org/10.23736/s2724-5691.24.10587-4,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic,,,yes,no,,,,,,,,,,,,
ea96eeea4d414ad2,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Modulation of Corticospinal Excitability and Muscle Synergies During Complex Locomotor Task in Individuals With and Without Cerebral Palsy: A TMS and EMG Study,"<h4>Introduction</h4> Studies employing transcranial magnetic stimulation and electromyography suggest that disrupted functional corticospinal connectivity significantly contributes to locomotor impairments. In individuals with Cerebral Palsy (CP), the corticospinal tract has therefore been identified as a potential target for improving gait control. However, it remains uncertain whether this pathway can be further activated given the damage caused by the brain lesion. Moreover, muscle synergies, a cooperative activation of groups of muscles, play an essential role in efficient and adaptive locomotion. Understanding and improving the modulation of these synergies could lead to better rehabilitation strategies for individuals with CP. The objective of this study was to assess whether a complex walking task promotes an increase in corticospinal excitability and a modulation of muscle synergies compared to a simple walking task in individuals with CP. <h4>Methods</h4> Fourteen individuals with CP and fourteen control subjects took part in this study. Each participant performed a simple walking task and a complex walking task (i.e., stepping onto virtual targets) at comfortable speed, in counterbalanced order. Motor evoked potentials (MEPs) in the tibialis anterior muscle were induced using transcranial magnetic stimulation. Muscle synergies were extracted from surface electromyography signals acquired from six key lower-limb muscles during both tasks. <h4>Results</h4> MEPs were elicitable in 11/14 participants for the CP group and 14/14 for control group. In the complex task, MEPs increased by 59.4% in the CP group (MEP_simple task=1.89 [1.00-3.09] vs. MEP_complex task=2.70 [1.59-4.80] mV/s 2 ; p≤0.01) and 113.8% in the control group (MEP_simple task=1.95 [0.99-2.72] vs. MEP_complex task =2.91 [1.97-3.66] mV/s 2; p≤0.01). An increase in the number of synergies was observed during complex task in CP group (p=0.018). <h4>Conclusions</h4> These results suggest that performing a complex walking task allows to enhance the corticospinal excitability in both individuals with CP and control subjects. Moreover, CP individuals showed that either the number or the structure of synergies are modulated by the complex task, in comparison to control subjects. Longitudinal studies are recommended to assess the impact of the integration of complex tasks in gait rehabilitation interventions.",2025,2025-08-19,"Cherni Y, Ghislieri M, Bouyer L, Mercier C.",,10.1101/2025.08.15.25331834,,,,https://doi.org/10.1101/2025.08.15.25331834,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,adaptive,,yes,no,,,,,,,,,,,,
d69f1e8136c5b52c,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Modulation of leg trajectory by transcranial magnetic stimulation during walking.,"The primary motor cortex is involved in initiation and adaptive control of locomotion. However, the role of the motor cortex in controlling gait trajectories remains unclear. In animals, cortical neuromodulation allows for precise control of step height. We hypothesized that a similar control framework applies to humans, whereby cortical stimulation would primarily increase foot elevation. Transcranial magnetic stimulation (TMS) was applied over the motor cortex to assess the involvement of the corticospinal tract over the limb trajectory during human walking. Ten healthy adults (aged 20-32 years) participated in treadmill walking at 1.5 km/h. TMS was applied over the left motor cortex at an intensity of 120% of the threshold to elicit a dorsiflexion of the right ankle during the swing phase of gait. Electromyographic (EMG) measurements and three-dimensional (3D) lower limb kinematics were collected. When delivered during the early swing phase, TMS led to a significant increase in the maximum height of the right toe by a mean of 34.9% ± 9.6% (21.4 mm ± 7.9 mm, p = 0.032) and knee height by 52.8% ± 14.1% (28.8 mm ± 7.7 mm, p = 0.0021) across participants. These findings indicate that TMS can influence limb trajectory during walking, highlighting its potential as a tool for studying cortical control of locomotion.",2025,2025-07-01,"Bourgeois H, Guay-Hottin R, Meftah EM, Martinez M, Bonizzato M, Barthélemy D.",,10.1038/s41598-025-05741-3,40596324,PMC12215949,,https://doi.org/10.1038/s41598-025-05741-3,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping;PubMed:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,adaptive,,yes,no,,,,,,,,,,,,
165962cec972723b,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Muscle-Driven Total Knee Replacement Stability with Virtual Ligaments.,"Knee joint stability comprises passive (ligaments), active (muscles), and static (articular congruency) contributors. The stability of total knee replacement (TKR) implants can be assessed pre-clinically using joint motion simulators. However, contemporary testing methods with these platforms do not accurately reproduce the biomechanical contributions of passive stabilizers, active stabilizers, or both. A key component of joint stability is therefore missing from laxity tests. A recently developed muscle actuator system (MAS) pairs the quadriceps-driven motion capabilities of an Oxford knee simulator with the prescribed displacements and laxity testing methods of a VIVO robotic knee testing system, which also includes virtual ligament capabilities. Using a TKR-embedded non-cadaveric joint analogue, TKR with two different virtual ligament models were compared to TKR with no active ligaments. Laxity limits were then obtained for both developed models using the conventional style of laxity testing (the VIVO's force/displacement control) and compared with results obtained under similar conditions with the MAS (gravity-dependent muscle control). Differences in joint control methods identified the need for muscle forces providing active joint stability, while differences in the effects of the virtual ligament models identified the importance of physiological representations of collateral ligaments during testing.",2025,2025-01-25,"Galley A, Donnelly E, Borukhov I, Lanting B, Willing R.",,10.3390/bioengineering12020112,40001632,PMC11851665,,https://doi.org/10.3390/bioengineering12020112,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic,,,yes,no,,,,,,,,,,,,
69ddd80992a70aa2,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Neuromodulation of Cortical Control in Freezing of Gait,"Freezing of gait (FOG) is a disabling feature of Parkinson’s Disease (PD) that results in a loss of automatic gait. Neuroimaging studies suggest that increased cortical involvement in gait is closely linked to a loss of automaticity. While non-invasive neuromodulation techniques, such as transcranial magnetic stimulation (TMS), show promise in targeting cortical control mechanisms involved in FOG, their effectiveness is limited by an incomplete understanding of the underlying interactions between cortical control of gait and FOG. Recent studies have brought into question whether increased cortical control of gait in people with FOG is adaptive or maladaptive. Here, we present evidence and literature supporting these two opposing frameworks. One perspective suggests increased cortical involvement serves a compensatory, adaptive role, helping to overcome the loss of automatic gait and mitigate FOG episodes. In contrast, the alternative view suggests that increased cortical control is maladaptive, resulting from a disruption of automatic motor processes that may exacerbate gait impairments. To review these conceptual models, we examine neuroimaging, non-invasive brain stimulation studies, pharmacological modulation, and physical therapy interventions in people with PD and FOG. We conclude that while the vast majority of studies have performed neuromodulation under the conceptual framework that increased cortical control is adaptive, there is limited evidence that this approach is in fact superior to the alternative framework. We encourage future studies to develop a causal, mechanistic understanding of how cortical control of gait impacts freezing behavior to advance the development of effective brain-based treatment strategies.",2025,2025-09-09,"Revuelta G, Lench D, Batista C, Dale M, Mancini M.",,10.22541/au.175744822.24326032/v1,,,,https://doi.org/10.22541/au.175744822.24326032/v1,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,adaptive,,yes,no,,,,,,,,,,,,
e5bc460c10b7432a,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Optimizing the Control of Anteromedial Rotatory Knee Instability: A Biomechanical Validation of Different Anteromedial Reconstruction Techniques.,"<h4>Background</h4>Anteromedial rotatory instability (AMRI) can result from combined injury to the anterior cruciate ligament (ACL) and medial collateral ligament (MCL) complex (superficial and deep [sMCL and dMCL]).<h4>Hypothesis</h4>Adding an oblique anteromedial (AM) limb to an sMCL reconstruction improves the control of AMRI.<h4>Study design</h4>Controlled laboratory study.<h4>Methods</h4>A 6 degrees of freedom robotic setup simulated clinical laxity in 9 unpaired knees under the following tests: 5-N·m external rotation (ER), 8-N·m valgus rotation (VR), and AM drawer (combined 89-N anterior tibial translation and 5-N·m ER). Knees were tested intact after cutting the sMCL and dMCL and after 5 different reconstructions: modified Lind, short sMCL, and sMCL with the addition of an AM graft limb with 3 different obliquities.<h4>Results</h4>After short sMCL reconstruction, AM drawer and ER laxity were not significantly different from either the MCL-deficient state or the intact state. VR was reduced from the MCL-deficient state between 0° and 60° of flexion but not at 90°. For combined sMCL + AM reconstructions, VR was reduced as compared with the MCL-deficient state at all flexion angles. AM drawer laxity and ER laxity were also reduced, similar to the intact state, except at 30° where, for the more oblique T1 and T2 AM reconstructions, laxity was less than in the intact state. The modified Lind reconstruction reduced AM drawer and ER laxity from the MCL-deficient state to values similar to the intact state at all flexion angles. VR laxity was also reduced at all flexion angles, similar to the intact knee at 0° to 30°. However, it was not as good at restraining AM drawer and ER when compared with the sMCL reconstructions with more oblique AM limbs.<h4>Conclusion</h4>AMRI appears to be better restrained by adding an oblique AM graft limb to an sMCL reconstruction, replicating the function of the sMCL and dMCL in a cadaveric model. The tibial attachment of the AM limb should be anterior to the sMCL, but its precise attachment on the tibia is less important. This offers surgical flexibility, which may be helpful in avoiding anterior cruciate ligament tibial tunnel coalition. The femoral attachment on the posterior medial epicondyle is critical to optimize graft isometry.<h4>Clinical relevance</h4>Adding an AM limb to a medial reconstruction optimizes the control of AMRI at time zero. The tibial attachment site is less critical, offering surgical flexibility.",2025,2025-05-15,"Gellhaus F, Robinson JR, Lind M, Deichsel A, Klimek M, Backheuer N, Raschke MJ, Seekamp A, Behrendt P, Kittl C.",,10.1177/03635465251339820,40371817,PMC12185895,,https://doi.org/10.1177/03635465251339820,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic,,,yes,no,,,,,,,,,,,,
885d088741c4c46e,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Personalized Robotic-Assisted Total Knee Arthroplasty with Anatomo-Functional Implant Positioning for Varus Knees: A Minimum Follow-Up of 5 Years.,"<b>Background/Objectives</b>: Some personalized alignment (PA) concepts have been described with symmetrical gaps in extension and flexion. However, laxity in native knees was significantly greater laterally than medially with respect to both extension and flexion. We hypothesized that a personalized alignment can restore the native knee alignment, keep a satisfying patellar tracking, and obtain physiological ligament balancing, that is, a symmetric gap in extension and an asymmetric gap in flexion. We aimed to assess: (1) the postoperative alignment of TKA and postoperative patellar tracking (primary outcome); (2) the ligament balancing at the end of the surgery; and (3) clinical outcomes and complication rates. <b>Methods</b>: In this single-center, retrospective case series, we evaluated 45 patients in a consecutive series who underwent robotic-assisted primary TKA using PA between January and September 2020 with a minimum follow-up of 5 years. Complication was defined as grade ≥3 according to the Clavien-Dindo classification. Data assessed were: TKA alignment and implant positioning on postoperative radiographs, patellar tracking on the merchant view, and ligament balancing in extension and flexion upon completion of surgery. <b>Results</b>: Mean follow-up was 62.1 ± 2.5 months. The postoperative mean HKA angle was 177.4° ± 2.2. The medial distal femoral angle was restored (91.1° ± 1.5 postoperatively versus 91.3° ± 2). A total of four TKAs had a patellar tilt superior to 5° (8.9%). No significant difference was found in the medial gap laxity-both in extension and in flexion-and the lateral gap laxity in extension. The lateral gap laxity in flexion was significantly higher than extension or medial gap laxity (+2.9 mm). One patient was readmitted for delayed wound healing. Average improvements in Knee Society knee and function scores were 55.86 and 51.84 points, respectively. <b>Conclusions</b>: This personalized alignment technique using anatomo-functional implant positioning allowed restoration of native knee alignment with a ""safe zone"" (3° varus/valgus) for the tibial implant, maintained satisfying patellar tracking, and restituted the asymmetrical gap laxity in flexion with a higher laxity in the lateral compartment. Being the longest system-specific study to date, the results are encouraging at 5 years with no major complications. However, longer follow-up will be required to confirm the use of this technique.",2025,2025-12-10,"Azmi Z, Alqazzaz A, Batailler C, Parratte S.",,10.3390/jpm15120617,41440980,PMC12734072,,https://doi.org/10.3390/jpm15120617,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic,,,yes,no,,,,,,,,,,,,
0cb63ccbbe5bde03,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Personalized real-time inference of momentary excitability from human EEG.,"The efficacy of transcranial magnetic stimulation (TMS) is often limited by non-adaptive protocols that disregard instantaneous brain states, potentially constraining therapeutic outcomes. Current EEG-guided approaches are hindered by their reliance on motor-evoked potentials (MEPs), which confound cortical and spinal excitability and restrict applications to the motor cortex, and a dependence on static biomarkers that cannot adapt to changing neurophysiological patterns. We introduce PRIME (Personalized Real-time Inference of Momentary Excitability), a deep learning framework that predicts cortical excitability, quantified by TMS-evoked potential (TEP) amplitude, from raw EEG signals. By targeting cortical excitability directly, PRIME provides a framework that could potentially extend brain state-dependent stimulation beyond the motor cortex, though validation in other cortical regions remains to be established. PRIME incorporates transfer learning and continual adaptation to automatically identify personalized biomarkers, allowing stimulation timing to be adapted across individuals and sessions. PRIME successfully predicts cortical excitability with minimal latency, providing a computational foundation for next-generation, personalized closed-loop TMS interventions.",2025,2025-10-22,"Haxel L, Ahola O, Kapoor J, Ziemann U, Macke JH.",,10.1016/j.neuroimage.2025.121547,41135744,,,https://doi.org/10.1016/j.neuroimage.2025.121547,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping;PubMed:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,adaptive;closed-loop,,yes,no,,,,,,,,,,,,
4e4923baa7f9e366,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Posterior cruciate ligament resection increases intraoperative lateral and medial flexion laxity during total knee arthroplasty.,"<h4>Purpose</h4>This study reports the relationship between posterior cruciate ligament (PCL) retention vs resection and soft tissue laxity and balance throughout flexion using a robotically controlled ligament tensioner.<h4>Methods</h4>55 robotic-assisted TKAs (Total knee arthroplasty) were retrospectively reviewe. The robotic ligament tensioner collected laxity data both before and after PCL resection. Medial and lateral coronal laxity were compared before and after PCL resection at 10°, 45°, and 90° flexion. Gap opening was compared between pre-operative coronal hip-knee-ankle groups.<h4>Results</h4>Lateral laxity was greater after PCL resection at 60° (12.7 ± 2 vs 11.5 ± 3 mm), 75° (13.2 ± 2 vs 11.8 ± 3 mm), and 90° (13.7 ± 2 vs 12.1 ± 3 mm). Medial laxity was significantly greater after PCL resection at 90° (10.1 ± 2 vs 9 ± 2 mm). After PCL resection, laxity in valgus knees increased more compared to neutral/varus knees laterally at 30° (1.2 ± 1 vs 0.3 ± 1 mm), 45° (1.6 ± 1 vs 0.6 ± 1 mm), and 60° (2.1 ± 2 vs 1 ± 1 mm). A similar, but non-significant trend was observed at 90° (2.7 ± 2 vs 1.5 ± 1 mm, p = 0.09).<h4>Conclusion</h4>PCL resection increases flexion laxity laterally by up to 1.6 mm and medially by 1.1 mm on average, with valgus knees increasing more than neutral/varus knees. The findings emphasize that surgeons should consider the interplay between PCL resection and coronal deformity when planning and executing TKA procedures.",2025,2025-01-28,"Alloun N, Orsi A, Plaskos C, Brosset T, Boureau F, Putman S.",,10.1007/s00264-025-06413-7,39873710,PMC11889007,,https://doi.org/10.1007/s00264-025-06413-7,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic,,,yes,no,,,,,,,,,,,,
3d12174cfa02ecf8,Europe PMC,robotic-functional-examination,response_based_interactive_diagnosis,Posterolateral Tibial Plateau Bone Loss in the Setting of ACL Insufficiency Leads to Altered Kinematics During a Simulated Pivot Shift That Can Be Corrected With Combined ACL Reconstruction and Lateral Extra-articular Tenodesis But Not ACL Reconstruction Alone.,"<h4>Background</h4>Posterolateral tibial plateau impaction fractures commonly occur in the setting of anterior cruciate ligament (ACL) tears and have been reported to affect clinical outcomes after ACL reconstruction (ACLR), but their biomechanical significance is not well understood.<h4>Purpose</h4>To evaluate the biomechanical effect of increasing depths of anteroposterior lateral tibial plateau bone loss on knee kinematics in the ACL-deficient knee and to evaluate the effect of ACLR with and without lateral extra-articular tenodesis (LET) on knee kinematics in the setting of posterolateral tibial plateau bone loss.<h4>Study design</h4>Controlled laboratory study.<h4>Methods</h4>This study used 16 cadaveric knee specimens subjected to simulated pivot-shift, anterior tibial translation (ATT), and internal rotation (IR) testing via a robotic system. ACL-deficient specimens with 5, 10, and 15 mm of posterolateral tibial plateau bone loss were examined in addition to specimens that underwent ACLR with and without LET in the setting of 15-mm bone loss. Statistical analysis was performed using 1-factor, random-intercepts mixed-effects models to compare ATT, IR, and valgus angulation during a simulated pivot-shift test.<h4>Results</h4>During pivot-shift testing, we observed significant increases in ATT, IR, and valgus angulation when comparing between the ACL intact with no bone loss state and all deficient ACL with bone loss states. For the reconstruction with 15-mm bone loss states, ACLR + LET was able to significantly improve ATT and IR, although valgus angulation remained significantly increased compared with the intact state (mean difference, 0.6 ± 4.0 mm, -4.8° ± 5.7°, and 2.0° ± 3.3°, respectively), while significant differences in ATT, IR, and valgus angulation remained when comparing isolated ACLR to the intact state (mean difference, 4.1 ± 2.8 mm, 3.2° ± 2.1°, and 3.4° ± 2.5°, respectively).<h4>Conclusion</h4>With increasing amounts of posterolateral tibial plateau bone loss, there were increased values of ATT, IR, and valgus angulation observed with a simulated pivot shift in ACL-deficient knees in a cadaveric model. In the setting of 15-mm posterolateral tibial plateau bone loss, ACLR combined with LET resulted in a significant decrease in both ATT and IR, but these parameters remained significantly elevated with isolated ACLR.<h4>Clinical relevance</h4>In the setting of high-grade posterolateral tibial plateau bone loss, significant laxity remained after ACLR compared with the ACL-intact state, whereas ACLR with LET was able to better restore kinematics to the ACL-intact state. This suggests that the addition of LET to ACLR should be considered in the setting of high-grade posterolateral tibial plateau bone loss.",2025,2025-09-11,"Bernholt DL, Tollefson LV, Carlson MR, Slette EL, Dornan GJ, Shoemaker EP, Azar FM, Eggleston GG, Stone JA, Brown BM, LaPrade RF.",,10.1177/03635465251371644,40934532,,,https://doi.org/10.1177/03635465251371644,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-functional-examination;PubMed:robotic-functional-examination,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,robot;robotic;specimen,,,yes,no,,,,,,,,,,,,
0f6681936a84fad4,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Precision Neuromodulation with Real-Time Brain Decoding for Working Memory Enhancement,"<h4>SUMMARY</h4> Transcranial magnetic stimulation (TMS) has transformed non-invasive brain therapies but faces challenges due to variability in outcomes, likely stemming from inter-individual differences in brain function. This study aimed to address this challenge by integrating personalized functional networks (PFNs) derived from functional magnetic resonance imaging (fMRI) with a neural network-based decoder to optimize stimulation in real time during a working memory (WM) task. After identification of individualized stimulation targets, participants completed a TMS/fMRI session, performing a WM task while receiving rTMS at randomized frequencies. Decoder outputs and behavioral data during this session guided selection of optimal and suboptimal stimulation frequencies. Participants then underwent six stimulation sessions (three optimal, three suboptimal) in a randomized crossover design, performing WM and control tasks. The optimal stimulation improved WM performance by the final session, with no improvement observed in the control task. Additionally, the decoder output predicted behavioral performance on the WM task, both during the TMS/fMRI and neuromodulation sessions. These findings show that neural network-guided closed-loop neuromodulation can improve TMS effectiveness, marking a step forward in personalized brain stimulation. <h4>HIGHLIGHTS</h4> Closed-loop TMS guided by real-time brain decoding enhances post-stimulation behavioral effects. Individualized functional connectivity networks enable targeted neuromodulation Optimal stimulation boosted working memory performance over sub-optimal Brain decoder readouts predicted behavioral performance",2025,2025-06-29,"Khan A, Li H, Blaine C, Grier J, Hammet E, Figueroa A, Garcia S, Duprat R, Reber J, Deluisi J, Davatzikos C, Satterthwaite TD, Fan Y, Oathes DJ.",,10.1101/2025.06.27.662056,,,,https://doi.org/10.1101/2025.06.27.662056,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,closed-loop,,yes,no,,,,,,,,,,,,
ac7ac4badad9954b,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Precision TMS through the integration of neuroimaging and machine learning: optimizing stimulation targets for personalized treatment.,"Transcranial Magnetic Stimulation (TMS), a non-invasive neuromodulation technique based on electromagnetic induction, modulates cortical excitability by inducing currents with a magnetic field. TMS has demonstrated significant clinical potential in the treatment of various neuropsychiatric disorders, including depression, anxiety, and Parkinson's disease. However, conventional TMS targeting methods that rely on anatomical landmarks do not adequately account for individual differences in brain structure and functional networks, leading to considerable variability in treatment responses. In recent years, advances in neuroimaging techniques-such as functional magnetic resonance imaging (fMRI) and diffusion tensor imaging (DTI)-together with the application of machine learning (ML) and artificial intelligence (AI) algorithms in big data analysis, have provided novel approaches for precise TMS targeting and individualized treatment. This review summarizes the latest developments in the integration of multimodal neuroimaging and AI technologies for precision neuromodulation with TMS. It focuses on critical issues such as imaging resolution, AI model generalizability, real-time feedback modulation, as well as data privacy and ethical considerations. Future prospects including closed-loop TMS control systems, cross-modal data fusion, and AI-assisted brain-computer interfaces (BCIs) are also discussed. Overall, AI-driven personalized TMS strategies hold promise for markedly enhancing treatment precision and clinical efficacy, thereby offering new theoretical and practical guidance for individualized treatment in neuropsychiatric and neurodegenerative disorders.",2025,2025-09-29,"Liu B, Hu C, Bao P.",,10.3389/fnhum.2025.1682852,41089381,PMC12515893,,https://doi.org/10.3389/fnhum.2025.1682852,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping;PubMed:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,closed-loop;real-time feedback,,yes,no,,,,,,,,,,,,
11f674ea64fcfcc6,Europe PMC,stimulation-response-mapping,response_based_interactive_diagnosis,Prediction Error-Related Memory Enhancement Depends on the Neural State Surrounding the Prediction Error Event.,"Prediction errors (PEs) can enhance memory for preceding events. While such PE-related memory enhancements are critical for understanding adaptive memory, their underlying mechanisms are not fully understood. Using electroencephalography (EEG) and neuro-navigated transcranial magnetic stimulation (TMS) in combination with multivariate pattern analysis, this preregistered study aimed to elucidate the brain mechanisms underlying PE effects on memory. Specifically, we tested whether PEs trigger a neural reactivation of the preceding stimulus and whether the PE-induced effects on memory depend on the specific neural state before the PE. We also examined whether inhibitory TMS over the superior parietal cortex (SPC) reduces PE effects on memory. A total of 118 participants (male and female) received inhibitory theta-burst or sham stimulation over the SPC before completing an incidental encoding-fear learning task. In this task, participants learned trial-unique stimuli and predicted whether these would be followed by an electric shock, while EEG was recorded. Recognition memory was tested 24 h later. Our findings show that signed PEs enhance subsequent memory, depending on theta and alpha oscillations as well as neural category reactivation shortly before the PE. Moreover, this memory enhancement was associated with post-PE theta but not with PE-driven category reinstatement. Theta-burst stimulation over the SPC led to a more conservative mnemonic response bias but left the PE effect on memory unaffected. Together, our findings reveal that PE effects on memory formation are influenced by neural states and representations surrounding the PE, providing new insights into the neural mechanisms of adaptive memory formation.",2025,2025-09-10,"Loock K, Heinbockel H, Kalbe F, Schwabe L.",,10.1523/jneurosci.0739-25.2025,40769721,PMC12424959,,https://doi.org/10.1523/jneurosci.0739-25.2025,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:stimulation-response-mapping;PubMed:stimulation-response-mapping,,low_priority_screen,insufficient explicit title-and-abstract scope signals,,,stimulation;tms,adaptive,,yes,no,,,,,,,,,,,,
